starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 23:05:50 2014	1391745950	39	5763	5803	5763
Thu Feb 06 23:06:19 2014	1391745979	0	5807	5807	5807
Thu Feb 06 23:07:49 2014	1391746069	0	5807	5807	5807
Thu Feb 06 23:06:26 2014	1391745986	0	5807	5807	5807
Thu Feb 06 23:06:26 2014	1391745986	0	5818	5818	5817
Thu Feb 06 23:07:49 2014	1391746069	0	5828	5828	5828
Thu Feb 06 23:05:50 2014	1391745950	39	5791	5830	5791
Thu Feb 06 23:05:50 2014	1391745950	40	5790	5830	5790
Thu Feb 06 23:07:49 2014	1391746069	0	5849	5849	5849
Thu Feb 06 23:05:50 2014	1391745950	40	5821	5861	5821
Thu Feb 06 23:06:19 2014	1391745979	0	5864	5864	5864
Thu Feb 06 23:05:50 2014	1391745950	39	5825	5864	5824
Thu Feb 06 23:05:50 2014	1391745950	39	5830	5868	5829
Thu Feb 06 23:05:50 2014	1391745950	40	5828	5868	5827
Thu Feb 06 23:05:50 2014	1391745950	39	5830	5869	5830
Thu Feb 06 23:07:49 2014	1391746069	0	5872	5872	5872
Thu Feb 06 23:05:50 2014	1391745950	39	5834	5873	5833
Thu Feb 06 23:07:23 2014	1391746043	0	5874	5874	5874
Thu Feb 06 23:05:50 2014	1391745950	40	5836	5875	5836
Thu Feb 06 23:05:50 2014	1391745950	39	5836	5875	5836
Thu Feb 06 23:06:23 2014	1391745983	0	5876	5876	5876
Thu Feb 06 23:05:50 2014	1391745950	40	5841	5881	5841
Thu Feb 06 23:07:24 2014	1391746044	0	5886	5886	5886
Thu Feb 06 23:05:50 2014	1391745950	40	5846	5886	5846
Thu Feb 06 23:06:19 2014	1391745979	0	5887	5887	5887
Thu Feb 06 23:05:50 2014	1391745950	40	5848	5888	5848
Thu Feb 06 23:05:50 2014	1391745950	39	5862	5901	5862
Thu Feb 06 23:07:49 2014	1391746069	0	5915	5915	5915
Thu Feb 06 23:06:19 2014	1391745979	0	5924	5924	5923
Thu Feb 06 23:06:16 2014	1391745976	0	5953	5953	5953
Thu Feb 06 23:07:49 2014	1391746069	0	5980	5980	5980
Thu Feb 06 23:06:31 2014	1391745991	0	6003	6003	6003
Thu Feb 06 23:07:49 2014	1391746069	0	6033	6033	6033
Thu Feb 06 23:06:26 2014	1391745986	0	6046	6046	6046
Thu Feb 06 23:07:49 2014	1391746069	0	6051	6051	6051
Thu Feb 06 23:06:26 2014	1391745986	0	6159	6159	6159
Thu Feb 06 23:06:31 2014	1391745991	0	6164	6164	6164
Thu Feb 06 23:06:26 2014	1391745986	0	6197	6197	6197
Thu Feb 06 23:06:26 2014	1391745986	0	6201	6201	6201
Thu Feb 06 23:06:26 2014	1391745986	0	6218	6218	6218
Thu Feb 06 23:06:34 2014	1391745994	0	6257	6257	6257
Thu Feb 06 23:06:26 2014	1391745986	0	6262	6262	6262
Thu Feb 06 23:06:26 2014	1391745986	0	6267	6267	6266
Thu Feb 06 23:06:26 2014	1391745986	0	6286	6286	6286
Thu Feb 06 23:06:01 2014	1391745961	0	6317	6317	6317
Thu Feb 06 23:06:26 2014	1391745986	0	6328	6328	6327
Thu Feb 06 23:07:49 2014	1391746069	0	6368	6368	6368
Thu Feb 06 23:07:49 2014	1391746069	0	6392	6392	6392
Thu Feb 06 23:07:49 2014	1391746069	0	6400	6400	6400
Thu Feb 06 23:06:26 2014	1391745986	0	6412	6412	6412
Thu Feb 06 23:07:49 2014	1391746069	0	6475	6475	6475
Thu Feb 06 23:06:30 2014	1391745990	0	6479	6479	6479
Thu Feb 06 23:07:48 2014	1391746068	0	6564	6564	6563
Thu Feb 06 23:06:30 2014	1391745990	0	6623	6623	6623
Thu Feb 06 23:06:30 2014	1391745990	0	6629	6629	6628
