starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 20:34:49 2014	1391736889	26	1353	1378	1351
Thu Feb 06 20:34:42 2014	1391736882	19	1360	1379	1359
Thu Feb 06 20:34:49 2014	1391736889	29	1350	1379	1350
Thu Feb 06 20:34:42 2014	1391736882	20	1359	1379	1359
Thu Feb 06 20:34:40 2014	1391736880	29	1350	1379	1350
Thu Feb 06 20:34:59 2014	1391736899	26	1354	1379	1353
Thu Feb 06 20:34:49 2014	1391736889	29	1351	1380	1351
Thu Feb 06 20:34:49 2014	1391736889	30	1350	1380	1350
Thu Feb 06 20:34:49 2014	1391736889	27	1354	1381	1354
Thu Feb 06 20:34:59 2014	1391736899	22	1359	1381	1359
Thu Feb 06 20:34:59 2014	1391736899	24	1357	1381	1357
Thu Feb 06 20:34:46 2014	1391736886	32	1350	1382	1347
Thu Feb 06 20:34:42 2014	1391736882	20	1364	1385	1364
Thu Feb 06 20:34:28 2014	1391736868	1014	371	1385	371
Thu Feb 06 20:34:50 2014	1391736890	13	1372	1385	1371
Thu Feb 06 20:34:50 2014	1391736890	30	1355	1385	1355
Thu Feb 06 20:34:53 2014	1391736893	26	1360	1386	1360
Thu Feb 06 20:34:57 2014	1391736897	34	1352	1386	1352
Thu Feb 06 20:34:57 2014	1391736897	34	1352	1386	1352
Thu Feb 06 20:34:57 2014	1391736897	28	1360	1387	1360
Thu Feb 06 20:34:49 2014	1391736889	30	1358	1388	1357
Thu Feb 06 20:34:53 2014	1391736893	1016	372	1388	372
Thu Feb 06 20:34:59 2014	1391736899	44	1344	1388	1343
Thu Feb 06 20:34:49 2014	1391736889	28	1361	1389	1361
Thu Feb 06 20:34:49 2014	1391736889	27	1362	1389	1362
Thu Feb 06 20:34:59 2014	1391736899	44	1345	1389	1343
Thu Feb 06 20:34:59 2014	1391736899	44	1346	1390	1343
Thu Feb 06 20:34:57 2014	1391736897	30	1360	1390	1357
Thu Feb 06 20:34:46 2014	1391736886	38	1352	1390	1347
Thu Feb 06 20:34:57 2014	1391736897	23	1367	1390	1367
Thu Feb 06 20:34:57 2014	1391736897	33	1358	1391	1358
Thu Feb 06 20:34:46 2014	1391736886	22	1369	1391	1369
Thu Feb 06 20:34:57 2014	1391736897	33	1358	1391	1358
Thu Feb 06 20:34:49 2014	1391736889	29	1363	1391	1362
Thu Feb 06 20:34:57 2014	1391736897	34	1358	1392	1357
Thu Feb 06 20:34:49 2014	1391736889	27	1365	1392	1365
Thu Feb 06 20:34:42 2014	1391736882	21	1372	1392	1371
Thu Feb 06 20:34:46 2014	1391736886	39	1353	1392	1353
Thu Feb 06 20:34:57 2014	1391736897	25	1368	1392	1367
Thu Feb 06 20:34:49 2014	1391736889	27	1366	1393	1365
Thu Feb 06 20:34:59 2014	1391736899	48	1345	1393	1343
Thu Feb 06 20:34:57 2014	1391736897	28	1365	1393	1361
