starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 20:33:03 2014	1391736783	16	163	179	163
Thu Feb 06 20:33:03 2014	1391736783	22	157	179	157
Thu Feb 06 20:33:09 2014	1391736789	51	129	179	129
Thu Feb 06 20:33:08 2014	1391736788	65	114	180	114
Thu Feb 06 20:33:07 2014	1391736787	46	134	180	134
Thu Feb 06 20:33:08 2014	1391736788	20	159	180	159
Thu Feb 06 20:33:08 2014	1391736788	27	153	180	153
Thu Feb 06 20:33:03 2014	1391736783	29	151	180	151
Thu Feb 06 20:33:03 2014	1391736783	28	152	180	152
Thu Feb 06 20:33:03 2014	1391736783	29	151	180	150
Thu Feb 06 20:33:03 2014	1391736783	19	161	180	161
Thu Feb 06 20:33:05 2014	1391736785	47	133	180	133
Thu Feb 06 20:33:09 2014	1391736789	51	129	180	129
Thu Feb 06 20:33:03 2014	1391736783	15	166	180	166
Thu Feb 06 20:33:08 2014	1391736788	66	114	180	114
Thu Feb 06 20:33:05 2014	1391736785	15	165	180	165
Thu Feb 06 20:33:03 2014	1391736783	18	162	181	162
Thu Feb 06 20:33:09 2014	1391736789	51	130	181	129
Thu Feb 06 20:33:03 2014	1391736783	28	153	181	152
Thu Feb 06 20:33:03 2014	1391736783	18	162	181	162
Thu Feb 06 20:33:04 2014	1391736784	31	149	181	149
Thu Feb 06 20:33:03 2014	1391736783	16	165	181	164
Thu Feb 06 20:33:05 2014	1391736785	26	155	181	155
Thu Feb 06 20:33:09 2014	1391736789	43	139	182	139
Thu Feb 06 20:33:09 2014	1391736789	43	139	182	139
Thu Feb 06 20:33:08 2014	1391736788	53	129	182	129
Thu Feb 06 20:33:04 2014	1391736784	27	155	182	155
Thu Feb 06 20:33:07 2014	1391736787	74	108	182	103
Thu Feb 06 20:33:09 2014	1391736789	43	139	182	139
Thu Feb 06 20:33:03 2014	1391736783	27	155	182	155
Thu Feb 06 20:33:03 2014	1391736783	15	168	182	167
Thu Feb 06 20:33:08 2014	1391736788	53	129	182	129
Thu Feb 06 20:33:04 2014	1391736784	28	154	182	154
Thu Feb 06 20:33:03 2014	1391736783	39	144	183	144
Thu Feb 06 20:33:09 2014	1391736789	39	144	183	144
Thu Feb 06 20:33:08 2014	1391736788	53	130	183	130
Thu Feb 06 20:33:08 2014	1391736788	21	162	183	162
Thu Feb 06 20:33:09 2014	1391736789	53	130	183	122
Thu Feb 06 20:33:09 2014	1391736789	54	129	183	129
Thu Feb 06 20:33:08 2014	1391736788	53	130	183	130
Thu Feb 06 20:33:03 2014	1391736783	30	153	183	147
Thu Feb 06 20:33:08 2014	1391736788	35	148	183	148
Thu Feb 06 20:33:08 2014	1391736788	53	130	183	130
Thu Feb 06 20:33:10 2014	1391736790	39	144	183	144
Thu Feb 06 20:33:03 2014	1391736783	29	155	184	155
Thu Feb 06 20:33:03 2014	1391736783	26	158	184	158
Thu Feb 06 20:33:10 2014	1391736790	40	144	184	143
Thu Feb 06 20:33:08 2014	1391736788	39	145	184	145
Thu Feb 06 20:33:08 2014	1391736788	35	150	184	150
Thu Feb 06 20:33:04 2014	1391736784	25	160	184	159
Thu Feb 06 20:33:04 2014	1391736784	20	164	184	164
Thu Feb 06 20:33:03 2014	1391736783	20	165	184	154
